TF	eRegulon_name	is_extended	TF2G_sign	R2G_sign	Gene	n_regions	max_importance_x_rho	best_triplet_rank
Tcf12	Tcf12_direct_+/+	False	+	+	Lrp1b	1	0.0824038367374855	584
Tcf12	Tcf12_direct_+/+	False	+	+	Lrrc40	1	0.0636825530259929	590
Tcf12	Tcf12_direct_+/+	False	+	+	Khdc4	2	0.0207350154587527	599
Tcf12	Tcf12_direct_+/+	False	+	+	Rims2	1	0.0267721487479282	609
Tcf12	Tcf12_direct_+/+	False	+	+	Gabrb2	1	0.0575913814323102	627
Tcf12	Tcf12_direct_+/+	False	+	+	Snap23	2	0.0645138285479805	632
Tcf12	Tcf12_direct_+/+	False	+	+	Hs3st4	1	0.3406227257004939	666
Tcf12	Tcf12_direct_+/+	False	+	+	Cdk5rap1	1	0.020095163059179	680
Tcf12	Tcf12_direct_+/+	False	+	+	Maml1	1	0.0346342499582107	699
Tcf12	Tcf12_direct_+/+	False	+	+	Tmem178b	4	0.0544596846722561	708
Tcf12	Tcf12_direct_+/+	False	+	+	Dync1i2	1	0.0283575873692893	736
Tcf12	Tcf12_direct_+/+	False	+	+	Acbd6	2	0.1481677821988514	743
Tcf12	Tcf12_direct_+/+	False	+	+	Pde8b	3	0.0388633144367288	764
Tcf12	Tcf12_direct_+/+	False	+	+	Ptprd	2	0.1263547465288408	773
Tcf12	Tcf12_direct_+/+	False	+	+	Galc	1	0.0314716982991855	776
Tcf12	Tcf12_direct_+/+	False	+	+	Tmem38b	1	0.0530249455595894	782
Tcf12	Tcf12_direct_+/+	False	+	+	Zfp207	1	0.0027771192792041	825
Tcf12	Tcf12_direct_+/+	False	+	+	Fgfr1op2	1	0.1623379636993767	843
Tcf12	Tcf12_direct_+/+	False	+	+	Trdmt1	1	0.0745788566505228	849
Tcf12	Tcf12_direct_+/+	False	+	+	Lrrc57	2	0.1028409218958814	952
Tcf12	Tcf12_direct_+/+	False	+	+	Sh3gl2	1	0.0894985097858078	954
Tcf12	Tcf12_direct_+/+	False	+	+	Ints13	1	0.0659193658365445	957
Tcf12	Tcf12_direct_+/+	False	+	+	Slc44a1	2	0.0307620282025119	977
Tcf12	Tcf12_direct_+/+	False	+	+	Qsox1	1	0.035102137177873	979
Tcf12	Tcf12_direct_+/+	False	+	+	Dclk1	2	0.022119189181835	998
Tcf12	Tcf12_direct_+/+	False	+	+	Pogz	1	0.0119979140204612	1030
Tcf12	Tcf12_direct_+/+	False	+	+	Zbed3	2	0.0139359995257306	1032
Tcf12	Tcf12_direct_+/+	False	+	+	Metap1d	3	0.0249880353163671	1040
Tcf12	Tcf12_direct_+/+	False	+	+	Anks1b	1	0.0177400510417691	1043
Tcf12	Tcf12_direct_+/+	False	+	+	Rbm5	2	0.0481747753010277	1049
Tcf12	Tcf12_direct_+/+	False	+	+	Mllt10	1	0.0881373695190534	1062
Tcf12	Tcf12_direct_+/+	False	+	+	Amph	2	0.1366957258570342	1093
Tcf12	Tcf12_direct_+/+	False	+	+	Babam2	1	0.0332389018286581	1096
Tcf12	Tcf12_direct_+/+	False	+	+	Sptlc1	1	0.0545975614093203	1098
Tcf12	Tcf12_direct_+/+	False	+	+	Fnip1	1	0.1010466179617069	1110
Tcf12	Tcf12_direct_+/+	False	+	+	Dis3l2	1	0.075082603054957	1117
Tcf12	Tcf12_direct_+/+	False	+	+	Dapk1	1	0.0745259297435387	1120
Tcf12	Tcf12_direct_+/+	False	+	+	Zfp930	1	0.017568963078268	1171
Tcf12	Tcf12_direct_+/+	False	+	+	Mtmr10	2	0.011329396488008	1206
Tcf12	Tcf12_direct_+/+	False	+	+	Scn8a	1	0.0494036721868393	1217
Tcf12	Tcf12_direct_+/+	False	+	+	Rit1	2	0.0080185455292756	1222
Tcf12	Tcf12_direct_+/+	False	+	+	Nbea	1	0.0019598198998942	1244
Tcf12	Tcf12_direct_+/+	False	+	+	Ppp4r4	1	0.0958049965992458	1250
Tcf12	Tcf12_direct_+/+	False	+	+	Prpf6	3	0.009937020418725	1264
Tcf12	Tcf12_direct_+/+	False	+	+	Arnt	1	0.0558438972429777	1276
Tcf12	Tcf12_direct_+/+	False	+	+	Exoc5	1	0.0504138289555681	1294
Tcf12	Tcf12_direct_+/+	False	+	+	Tmcc1	3	0.0364354796728412	1310
Tcf12	Tcf12_direct_+/+	False	+	+	Map2k1	2	0.0648540168219344	1319
Tcf12	Tcf12_direct_+/+	False	+	+	C2cd5	1	0.0425152169126001	1320
Tcf12	Tcf12_direct_+/+	False	+	+	Mocs1	1	0.0386182800191935	1321
Tcf12	Tcf12_direct_+/+	False	+	+	Prkaa2	1	0.0990877300900155	1332
Tcf12	Tcf12_direct_+/+	False	+	+	Cdk17	2	0.0176677357013648	1408
Tcf12	Tcf12_direct_+/+	False	+	+	Tnr	1	0.1053980847782632	1435
Tcf12	Tcf12_direct_+/+	False	+	+	Syt1	1	0.0553266697073927	1441
Tcf12	Tcf12_direct_+/+	False	+	+	Bbs5	1	0.05723788832781	1448
Tcf12	Tcf12_direct_+/+	False	+	+	Unc5d	2	0.0457620318977249	1453
Tcf12	Tcf12_direct_+/+	False	+	+	Dyrk1a	1	0.0422106037305876	1466
Tcf12	Tcf12_direct_+/+	False	+	+	Inpp4a	1	0.1138968843813796	1472
Tcf12	Tcf12_direct_+/+	False	+	+	Stk38l	2	0.0420854371036048	1473
Tcf12	Tcf12_direct_+/+	False	+	+	Negr1	4	0.0668859883158851	1482
Tcf12	Tcf12_direct_+/+	False	+	+	Pi4kb	1	0.0152757369164902	1503
Tcf12	Tcf12_direct_+/+	False	+	+	Zbtb24	1	0.0083000890443843	1516
Tcf12	Tcf12_direct_+/+	False	+	+	Cdh20	1	0.0060726062612391	1523
Tcf12	Tcf12_direct_+/+	False	+	+	Kcnip2	1	0.0391745710164472	1538
Tcf12	Tcf12_direct_+/+	False	+	+	Cntn4	1	0.0519363080688048	1556
Tcf12	Tcf12_direct_+/+	False	+	+	Gatb	1	0.0124504119508836	1560
Tcf12	Tcf12_direct_+/+	False	+	+	Kansl1	1	0.0180513395604038	1562
Tcf12	Tcf12_direct_+/+	False	+	+	Syne1	3	0.071134796391548	1565
Tcf12	Tcf12_direct_+/+	False	+	+	Rbm6	2	0.0038083508659371	1576
Tcf12	Tcf12_direct_+/+	False	+	+	Adam22	1	0.049786105688391	1583
Tcf12	Tcf12_direct_+/+	False	+	+	Fbxl17	5	0.0659332383377169	1598
Tcf12	Tcf12_direct_+/+	False	+	+	Swt1	1	0.0401761952304723	1600
Tcf12	Tcf12_direct_+/+	False	+	+	Dscam	3	0.0926478773632895	1602
Tcf12	Tcf12_direct_+/+	False	+	+	Lrrc3b	2	0.0389867459026945	1610
Tcf12	Tcf12_direct_+/+	False	+	+	Ankrd11	1	0.083986613299854	1624
Tcf12	Tcf12_direct_+/+	False	+	+	Cacng3	4	0.0638838395385037	1631
Tcf12	Tcf12_direct_+/+	False	+	+	Zmynd8	1	0.1009013075024476	1638
Tcf12	Tcf12_direct_+/+	False	+	+	Mef2a	1	0.0712994347075075	1644
Tcf12	Tcf12_direct_+/+	False	+	+	Csgalnact1	1	0.0228347588115302	1675
Tcf12	Tcf12_direct_+/+	False	+	+	Kalrn	3	0.0535244520166546	1682
Tcf12	Tcf12_direct_+/+	False	+	+	Exd2	1	0.0395614584975321	1715
Tcf12	Tcf12_direct_+/+	False	+	+	Hsf1	3	0.0115510095216629	1718
Tcf12	Tcf12_direct_+/+	False	+	+	Rbks	1	0.0096681749211999	1788
Tcf12	Tcf12_direct_+/+	False	+	+	Ube2e2	1	0.0083129674907156	1790
Tcf12	Tcf12_direct_+/+	False	+	+	Pdcd11	1	0.0029869030292976	1840
Tcf12	Tcf12_direct_+/+	False	+	+	Asah1	1	0.0519548313623117	1848
Tcf12	Tcf12_direct_+/+	False	+	+	Pou2f2	1	0.001462049574581	1850
Tcf12	Tcf12_direct_+/+	False	+	+	Fktn	2	0.033057383392208	1864
Tcf12	Tcf12_direct_+/+	False	+	+	Zc3h11a	1	0.0356170471180452	1879
Tcf12	Tcf12_direct_+/+	False	+	+	Slc39a9	1	0.016022981883896	1908
Tcf12	Tcf12_direct_+/+	False	+	+	Tanc2	1	0.0177960459494826	1922
Tcf12	Tcf12_direct_+/+	False	+	+	Ttc7b	2	0.037924670223977	2014
Tcf12	Tcf12_direct_+/+	False	+	+	Ap5m1	1	0.0481811379492116	2017
Tcf12	Tcf12_direct_+/+	False	+	+	Smg6	1	0.0060732997388898	2021
Tcf12	Tcf12_direct_+/+	False	+	+	Terf1	2	0.0957486786142713	2040
Tcf12	Tcf12_direct_+/+	False	+	+	Nktr	1	0.0274618889719206	2050
Tcf12	Tcf12_direct_+/+	False	+	+	Sbf2	1	0.0106892479806657	2060
Tcf12	Tcf12_direct_+/+	False	+	+	Ccdc173	1	0.0238549552795647	2069
Tcf12	Tcf12_direct_+/+	False	+	+	Rasgrf2	1	0.0319412316663867	2071
Tcf12	Tcf12_direct_+/+	False	+	+	Mfap3l	2	0.1001843936850999	2080
Tcf12	Tcf12_direct_+/+	False	+	+	Zfp74	1	0.0148711898811357	2081
Tcf12	Tcf12_direct_+/+	False	+	+	Acsl1	1	0.0408528605835422	2108
Tcf12	Tcf12_direct_+/+	False	+	+	R3hdm1	3	0.0522279535863404	2116
Tcf12	Tcf12_direct_+/+	False	+	+	Sgk3	1	0.0205193759670532	2130
Tcf12	Tcf12_direct_+/+	False	+	+	Ptprr	1	0.0567984122973154	2151
Tcf12	Tcf12_direct_+/+	False	+	+	Rasal2	2	0.0250836357302811	2160
Tcf12	Tcf12_direct_+/+	False	+	+	Rapgef1	4	0.0234871125918237	2189
Tcf12	Tcf12_direct_+/+	False	+	+	Cep350	3	0.0907465581379775	2229
Tcf12	Tcf12_direct_+/+	False	+	+	Ppil6	1	0.0215138905560368	2237
Tcf12	Tcf12_direct_+/+	False	+	+	Ints10	1	0.0524825595877912	2247
Tcf12	Tcf12_direct_+/+	False	+	+	Foxo3	1	0.1290314550768824	2277
Tcf12	Tcf12_direct_+/+	False	+	+	Foxp1	2	0.0186779912769517	2291
Tcf12	Tcf12_direct_+/+	False	+	+	Rgs11	1	0.027873913272914	2317
Tcf12	Tcf12_direct_+/+	False	+	+	Luc7l3	3	0.0149108366453483	2326
Tcf12	Tcf12_direct_+/+	False	+	+	Frmpd3	1	0.0843040797556662	2345
Tcf12	Tcf12_direct_+/+	False	+	+	Pip4p2	1	0.0167921342977286	2374
Tcf12	Tcf12_direct_+/+	False	+	+	Dclk3	1	0.0319354174722262	2386
Tcf12	Tcf12_direct_+/+	False	+	+	Cog2	1	0.0065126290855054	2412
Tcf12	Tcf12_direct_+/+	False	+	+	D130040H23Rik	2	0.0324048173891864	2432
Tcf12	Tcf12_direct_+/+	False	+	+	Rasa1	1	0.0238892092193205	2445
Tcf12	Tcf12_direct_+/+	False	+	+	Ints7	1	0.0268877713959701	2448
Tcf12	Tcf12_direct_+/+	False	+	+	Pparg	3	0.0581789558426254	2457
Tcf12	Tcf12_direct_+/+	False	+	+	Cdkal1	2	0.0438187591827997	2493
Tcf12	Tcf12_direct_+/+	False	+	+	Tra2b	1	0.0135875671634699	2531
Tcf12	Tcf12_direct_+/+	False	+	+	Trub2	3	0.0069076142585316	2561
Tcf12	Tcf12_direct_+/+	False	+	+	Magi2	1	0.0181112586871211	2575
Tcf12	Tcf12_direct_+/+	False	+	+	Kcnk9	2	0.0446361374632253	2586
Tcf12	Tcf12_direct_+/+	False	+	+	Adcy2	2	0.0276407450180415	2609
Tcf12	Tcf12_direct_+/+	False	+	+	Herc3	1	0.0547214205271261	2616
Tcf12	Tcf12_direct_+/+	False	+	+	Carmil1	1	0.047697206076099	2650
Tcf12	Tcf12_direct_+/+	False	+	+	Ntn4	1	0.0439559990932475	2658
Tcf12	Tcf12_direct_+/+	False	+	+	Smc5	5	0.0518238271405296	2666
Tcf12	Tcf12_direct_+/+	False	+	+	Arid2	1	0.0146739378319494	2685
Tcf12	Tcf12_direct_+/+	False	+	+	Rabgap1l	1	0.0296105091037647	2731
Tcf12	Tcf12_direct_+/+	False	+	+	Dnajc13	1	0.1040311626764009	2736
Tcf12	Tcf12_direct_+/+	False	+	+	Slx4ip	1	0.02479287460171	2737
Tcf12	Tcf12_direct_+/+	False	+	+	Phf20l1	2	0.0319202176521107	2791
Tcf12	Tcf12_direct_+/+	False	+	+	Abcc1	1	0.0407690782439373	2802
Tcf12	Tcf12_direct_+/+	False	+	+	Tmem175	2	0.0547617992660392	2811
Tcf12	Tcf12_direct_+/+	False	+	+	Scfd2	1	0.0084044009056165	2832
Tcf12	Tcf12_direct_+/+	False	+	+	Slc25a36	1	0.047393640291249	2841
Tcf12	Tcf12_direct_+/+	False	+	+	Ptprt	2	0.093561325624028	2853
Tcf12	Tcf12_direct_+/+	False	+	+	Ngef	3	0.0500817958726558	2867
Tcf12	Tcf12_direct_+/+	False	+	+	Atf7	1	0.0179478038733719	2880
Tcf12	Tcf12_direct_+/+	False	+	+	Adprm	3	0.0341279638993583	2912
Tcf12	Tcf12_direct_+/+	False	+	+	Zfp62	2	0.0493416748189894	2915
Tcf12	Tcf12_direct_+/+	False	+	+	Frs2	1	0.016571175161001	2925
Tcf12	Tcf12_direct_+/+	False	+	+	Mtmr12	2	0.0959236064528155	2947
Tcf12	Tcf12_direct_+/+	False	+	+	Mitd1	1	0.0134113813978065	2949
Tcf12	Tcf12_direct_+/+	False	+	+	Atpaf1	1	0.0055247020699906	2957
Tcf12	Tcf12_direct_+/+	False	+	+	Usp31	1	0.0120768150759665	2963
Tcf12	Tcf12_direct_+/+	False	+	+	Atf1	1	0.058053060784654	3014
Tcf12	Tcf12_direct_+/+	False	+	+	Ackr4	2	0.0183267606428922	3024
Tcf12	Tcf12_direct_+/+	False	+	+	Zfp568	1	0.0093450450744815	3028
Tcf12	Tcf12_direct_+/+	False	+	+	Unc80	1	0.0007413171271048	3038
Tcf12	Tcf12_direct_+/+	False	+	+	Tusc3	1	0.0855890018426162	3039
Tcf12	Tcf12_direct_+/+	False	+	+	Tnrc6c	1	0.0187619152722788	3067
Tcf12	Tcf12_direct_+/+	False	+	+	Spg11	1	0.0666937384076704	3076
Tcf12	Tcf12_direct_+/+	False	+	+	Ern1	1	0.0251918874210405	3125
Tcf12	Tcf12_direct_+/+	False	+	+	Xpo7	2	0.0215087674438804	3152
Tcf12	Tcf12_direct_+/+	False	+	+	Sidt1	3	0.0656333025137864	3158
Tcf12	Tcf12_direct_+/+	False	+	+	Cacna2d3	1	0.0736336665671381	3163
Tcf12	Tcf12_direct_+/+	False	+	+	Dennd1a	1	0.0050288537197499	3184
Tcf12	Tcf12_direct_+/+	False	+	+	Zfp292	1	0.0867810813547775	3196
Tcf12	Tcf12_direct_+/+	False	+	+	Acsl6	1	0.0416022430635547	3214
Tcf12	Tcf12_direct_+/+	False	+	+	Armc8	1	0.020214103718645	3218
Tcf12	Tcf12_direct_+/+	False	+	+	Pip5k1a	1	0.0058655647506427	3224
Tcf12	Tcf12_direct_+/+	False	+	+	Pdzrn3	1	0.0226823798359363	3252
Tcf12	Tcf12_direct_+/+	False	+	+	Cdk12	1	0.0252360742051026	3253
Tcf12	Tcf12_direct_+/+	False	+	+	Ttc17	1	0.0077532127936993	3276
Tcf12	Tcf12_direct_+/+	False	+	+	Glrb	1	0.0950556140560336	3311
Tcf12	Tcf12_direct_+/+	False	+	+	Dhdds	1	0.0165966445518836	3325
Tcf12	Tcf12_direct_+/+	False	+	+	Ubr2	1	0.0565413855538947	3330
Tcf12	Tcf12_direct_+/+	False	+	+	Lzts1	2	0.0250214282259834	3343
Tcf12	Tcf12_direct_+/+	False	+	+	Mre11a	1	0.0228331316736008	3386
Tcf12	Tcf12_direct_+/+	False	+	+	Mta3	2	0.0514143175598519	3400
Tcf12	Tcf12_direct_+/+	False	+	+	Elk3	2	0.0153129207111805	3410
Tcf12	Tcf12_direct_+/+	False	+	+	Cadm2	2	0.0227775686770173	3415
Tcf12	Tcf12_direct_+/+	False	+	+	Mpzl3	3	0.0085399085668479	3439
Tcf12	Tcf12_direct_+/+	False	+	+	Celf1	2	0.027613149919068	3444
Tcf12	Tcf12_direct_+/+	False	+	+	Dnajc25	3	0.0355745481018256	3484
Tcf12	Tcf12_direct_+/+	False	+	+	Tnrc6a	1	0.0125853710269582	3490
Tcf12	Tcf12_direct_+/+	False	+	+	Grin1	2	0.0051525907254463	3493
Tcf12	Tcf12_direct_+/+	False	+	+	Myo1b	1	0.0519031899740494	3502
Tcf12	Tcf12_direct_+/+	False	+	+	Ddr1	2	0.0088024155110376	3516
Tcf12	Tcf12_direct_+/+	False	+	+	Clip4	2	0.0162085187345551	3574
Tcf12	Tcf12_direct_+/+	False	+	+	Plcl1	1	0.0069905204648263	3640
Tcf12	Tcf12_direct_+/+	False	+	+	Ap1g1	2	0.0271265996606339	3671
Tcf12	Tcf12_direct_+/+	False	+	+	Otud7b	1	0.0476622365294864	3674
Tcf12	Tcf12_direct_+/+	False	+	+	Chn1	1	0.0389428994397497	3690
Tcf12	Tcf12_direct_+/+	False	+	+	Gabrb3	1	0.0361613797131741	3709
Tcf12	Tcf12_direct_+/+	False	+	+	Chd9	1	0.0416673204256141	3728
Tcf12	Tcf12_direct_+/+	False	+	+	Sgip1	1	0.0068707906370766	3733
Tcf12	Tcf12_direct_+/+	False	+	+	Appl1	2	0.0547160925881787	3744
Tcf12	Tcf12_direct_+/+	False	+	+	Csgalnact2	1	0.0145368415285947	3780
Tcf12	Tcf12_direct_+/+	False	+	+	Frmd6	1	0.0525185204976524	3790
Tcf12	Tcf12_direct_+/+	False	+	+	Fsd1l	2	0.0164478922349603	3821
Tcf12	Tcf12_direct_+/+	False	+	+	Slc25a27	1	0.0203897373470157	3859
Tcf12	Tcf12_direct_+/+	False	+	+	Ulk4	3	0.0225565170965457	3865
Tcf12	Tcf12_direct_+/+	False	+	+	Ryr2	2	0.0589864775744938	3871
Tcf12	Tcf12_direct_+/+	False	+	+	Uri1	3	0.0799411349764028	3874
Tcf12	Tcf12_direct_+/+	False	+	+	Ttc37	2	0.0458993709274033	3876
Tcf12	Tcf12_direct_+/+	False	+	+	Tmeff2	1	0.0926886758654494	3881
Tcf12	Tcf12_direct_+/+	False	+	+	Cenpc1	1	0.0139624093547186	3898
Tcf12	Tcf12_direct_+/+	False	+	+	Ccdc15	1	0.0130980596327799	3899
Tcf12	Tcf12_direct_+/+	False	+	+	Hipk4	3	0.004371682411889	3948
Tcf12	Tcf12_direct_+/+	False	+	+	Ist1	2	0.0206378212791713	3953
Tcf12	Tcf12_direct_+/+	False	+	+	Acad11	2	0.0462905494501634	3960
Tcf12	Tcf12_direct_+/+	False	+	+	Atg4c	1	0.0370766718634953	3970
Tcf12	Tcf12_direct_+/+	False	+	+	Hivep2	3	0.0418199756605677	3978
Tcf12	Tcf12_direct_+/+	False	+	+	Phactr1	1	0.0596813043410623	4041
Tcf12	Tcf12_direct_+/+	False	+	+	Kdm4b	1	0.0013573756694029	4051
Tcf12	Tcf12_direct_+/+	False	+	+	Cdh10	1	0.071460343570318	4061
Tcf12	Tcf12_direct_+/+	False	+	+	Asic2	1	0.0170250092698783	4079
Tcf12	Tcf12_direct_+/+	False	+	+	Ahctf1	1	0.0361074688309127	4115
Tcf12	Tcf12_direct_+/+	False	+	+	Rab3ip	1	0.0249392588049611	4129
Tcf12	Tcf12_direct_+/+	False	+	+	Zdhhc17	1	0.0457893139855961	4134
Tcf12	Tcf12_direct_+/+	False	+	+	Nf1	1	0.0243272028627627	4137
Tcf12	Tcf12_direct_+/+	False	+	+	Lrrc28	1	0.0294664717616195	4147
Tcf12	Tcf12_direct_+/+	False	+	+	Ubox5	2	0.0200064235592691	4168
Tcf12	Tcf12_direct_+/+	False	+	+	Eif4g3	3	0.0374268739014565	4173
Tcf12	Tcf12_direct_+/+	False	+	+	Dip2b	1	0.0356447779457469	4177
Tcf12	Tcf12_direct_+/+	False	+	+	Cep95	2	0.0216154462102408	4178
Tcf12	Tcf12_direct_+/+	False	+	+	Pknox2	4	0.059338695317239	4197
Tcf12	Tcf12_direct_+/+	False	+	+	Trank1	1	0.0552688973112196	4210
Tcf12	Tcf12_direct_+/+	False	+	+	Riok1	1	0.0242249225258359	4214
Tcf12	Tcf12_direct_+/+	False	+	+	Tab2	1	0.0750807722199521	4222
Tcf12	Tcf12_direct_+/+	False	+	+	Serinc5	1	0.0867773977829551	4259
Tcf12	Tcf12_direct_+/+	False	+	+	Med27	3	0.0080315109320783	4282
Tcf12	Tcf12_direct_+/+	False	+	+	Mapk1	1	0.0308327388397441	4286
Tcf12	Tcf12_direct_+/+	False	+	+	Hif1a	1	0.0263551195074056	4301
Tcf12	Tcf12_direct_+/+	False	+	+	Trim9	2	0.1254826185557639	4337
Tcf12	Tcf12_direct_+/+	False	+	+	Zfp280d	1	0.0317568302021167	4349
Tcf12	Tcf12_direct_+/+	False	+	+	Ppp1r10	1	0.0013529929729782	4351
Tcf12	Tcf12_direct_+/+	False	+	+	Socs4	1	0.0146131536937225	4376
Tcf12	Tcf12_direct_+/+	False	+	+	Zxdc	1	0.0078912392284244	4381
Tcf12	Tcf12_direct_+/+	False	+	+	Kmt2a	1	0.0669663673267833	4389
Tcf12	Tcf12_direct_+/+	False	+	+	4933434E20Rik	1	0.0060229096666037	4397
Tcf12	Tcf12_direct_+/+	False	+	+	Afdn	1	0.0250970715211584	4398
Tcf12	Tcf12_direct_+/+	False	+	+	Gm5136	1	0.0233631430300962	4408
Tcf12	Tcf12_direct_+/+	False	+	+	Rnf141	1	0.0225865327545106	4410
Tcf12	Tcf12_direct_+/+	False	+	+	Ambra1	1	0.0135240494302219	4412
Tcf12	Tcf12_direct_+/+	False	+	+	Mtr	1	0.0136045973480555	4414
Tcf12	Tcf12_direct_+/+	False	+	+	Dcaf5	1	0.0300371044321726	4476
Tcf12	Tcf12_direct_+/+	False	+	+	Olfr691	1	0.0052150443962584	4481
Tcf12	Tcf12_direct_+/+	False	+	+	Rilpl2	3	0.0218664442255322	4494
Tcf12	Tcf12_direct_+/+	False	+	+	Tapt1	1	0.0069234950677367	4520
Tcf12	Tcf12_direct_+/+	False	+	+	Gabpa	3	0.0162062630116458	4532
Tcf12	Tcf12_direct_+/+	False	+	+	Plekhm1	1	0.0197754405473693	4547
Tcf12	Tcf12_direct_+/+	False	+	+	Arsk	2	0.0121114273098361	4551
Tcf12	Tcf12_direct_+/+	False	+	+	Ddx10	1	0.040811337445457	4564
Tcf12	Tcf12_direct_+/+	False	+	+	Isg20l2	1	0.0049274051636953	4594
Tcf12	Tcf12_direct_+/+	False	+	+	Lemd3	1	0.0489744645610001	4598
Tcf12	Tcf12_direct_+/+	False	+	+	Mynn	1	0.0066915176798723	4605
Tcf12	Tcf12_direct_+/+	False	+	+	Mtdh	1	0.0222760393835892	4611
Tcf12	Tcf12_direct_+/+	False	+	+	Sos1	1	0.041143800381139	4638
Tcf12	Tcf12_direct_+/+	False	+	+	Top3b	1	0.0232313073630707	4664
Tcf12	Tcf12_direct_+/+	False	+	+	Cntnap2	1	0.0507324887080071	4677
Tcf12	Tcf12_direct_+/+	False	+	+	Trim44	2	0.0440319759293985	4691
Tcf12	Tcf12_direct_+/+	False	+	+	Csmd3	1	0.0261397145841504	4692
Tcf12	Tcf12_direct_+/+	False	+	+	Cers6	2	0.0358841597258268	4695
Tcf12	Tcf12_direct_+/+	False	+	+	Rabl3	1	0.0072515844102906	4697
Tcf12	Tcf12_direct_+/+	False	+	+	Bclaf1	2	0.0498595372084084	4711
Tcf12	Tcf12_direct_+/+	False	+	+	Dgcr8	4	0.0288382127099489	4720
Tcf12	Tcf12_direct_+/+	False	+	+	Mlh1	1	0.0107673313771493	4733
Tcf12	Tcf12_direct_+/+	False	+	+	Spag6l	1	0.0120633789688186	4749
Tcf12	Tcf12_direct_+/+	False	+	+	Cradd	2	0.0073108047900738	4763
Tcf12	Tcf12_direct_+/+	False	+	+	Rapgefl1	1	0.0027116009764264	4769
Tcf12	Tcf12_direct_+/+	False	+	+	Fam13a	1	0.0214071740357825	4789
Tcf12	Tcf12_direct_+/+	False	+	+	Trim33	1	0.0219442984236669	4794
Tcf12	Tcf12_direct_+/+	False	+	+	Stx6	3	0.0339561528547814	4814
Tcf12	Tcf12_direct_+/+	False	+	+	Morc3	1	0.0028232041892156	4819
Tcf12	Tcf12_direct_+/+	False	+	+	Kcnma1	2	0.0365912529836395	4861
Tcf12	Tcf12_direct_+/+	False	+	+	Zdhhc21	2	0.0440512474767225	4887
Tcf12	Tcf12_direct_+/+	False	+	+	Psmf1	1	0.0211305469985626	4952
Tcf12	Tcf12_direct_+/+	False	+	+	Lrrc6	2	0.0153134535905112	4960
Tcf12	Tcf12_direct_+/+	False	+	+	Sgms1	1	0.0197110844246992	4972
Tcf12	Tcf12_direct_+/+	False	+	+	Stimate	3	0.0242718467378499	5008
Tcf12	Tcf12_direct_+/+	False	+	+	Ttc8	1	0.0524148385618361	5024
Tcf12	Tcf12_direct_+/+	False	+	+	Adipor2	2	0.0111323282159313	5026
Tcf12	Tcf12_direct_+/+	False	+	+	Snx27	1	0.0351659793935495	5031
Tcf12	Tcf12_direct_+/+	False	+	+	Mcmdc2	1	0.0045314424014576	5094
Tcf12	Tcf12_direct_+/+	False	+	+	Baz2a	1	0.0540553514724356	5096
Tcf12	Tcf12_direct_+/+	False	+	+	Zfyve16	1	0.0236626523993024	5115
Tcf12	Tcf12_direct_+/+	False	+	+	Vti1a	2	0.0458544025870152	5179
Tcf12	Tcf12_direct_+/+	False	+	+	Wdr41	1	0.0131863937082754	5185
Tcf12	Tcf12_direct_+/+	False	+	+	Eef2k	1	0.0146196160749172	5189
Tcf12	Tcf12_direct_+/+	False	+	+	Kif6	2	0.0113437087017886	5194
Tcf12	Tcf12_direct_+/+	False	+	+	Srpk2	2	0.0255267069537793	5240
Tcf12	Tcf12_direct_+/+	False	+	+	Mcph1	1	0.017232607895286	5241
Tcf12	Tcf12_direct_+/+	False	+	+	Efl1	1	0.0357684153590599	5254
Tcf12	Tcf12_direct_+/+	False	+	+	Pcm1	1	0.0133397869127698	5255
Tcf12	Tcf12_direct_+/+	False	+	+	Cacna1a	1	0.0294932124188891	5256
Tcf12	Tcf12_direct_+/+	False	+	+	Gpam	1	0.0092067436543175	5263
Tcf12	Tcf12_direct_+/+	False	+	+	Lrrc4c	1	0.0462527478662771	5265
Tcf12	Tcf12_direct_+/+	False	+	+	Stt3a	1	0.0212464213947718	5271
Tcf12	Tcf12_direct_+/+	False	+	+	Slc1a2	1	0.0832182022734681	5317
Tcf12	Tcf12_direct_+/+	False	+	+	Rbm25	1	0.0141959940121971	5333
Tcf12	Tcf12_direct_+/+	False	+	+	Pik3c2a	2	0.0344703613840798	5345
Tcf12	Tcf12_direct_+/+	False	+	+	Ntrk2	4	0.0452663133595533	5348
Tcf12	Tcf12_direct_+/+	False	+	+	Tada2a	1	0.0051599567140705	5373
Tcf12	Tcf12_direct_+/+	False	+	+	Aff4	1	0.0335511054119371	5380
Tcf12	Tcf12_direct_+/+	False	+	+	Gtpbp8	2	0.0248453368781184	5406
Tcf12	Tcf12_direct_+/+	False	+	+	Pptc7	1	0.0046546264201838	5411
Tcf12	Tcf12_direct_+/+	False	+	+	Rras2	1	0.0624801031020294	5423
Tcf12	Tcf12_direct_+/+	False	+	+	Snap25	1	0.0462781206698436	5434
Tcf12	Tcf12_direct_+/+	False	+	+	Trim41	1	0.0331493071419504	5448
Tcf12	Tcf12_direct_+/+	False	+	+	Zbtb7c	2	0.0256706040122172	5459
Tcf12	Tcf12_direct_+/+	False	+	+	Cep104	1	0.0215501264096832	5483
Tcf12	Tcf12_direct_+/+	False	+	+	Cyld	1	0.0184714592993685	5487
